transaction_id,customer_id,product_id,transaction_date,quantity,payment_method,unit_price,total_amount,timestamp
936,51,4,2024-09-17,2,Tarjeta,100,355.6256089803665,2024-09-17 15:19:46
937,39,8,2024-05-21,2,Efectivo,350,743.8447181415468,2024-05-21 23:37:04
938,51,3,2024-05-20,1,Tarjeta,50,109.22239624138118,2024-05-20 05:28:09
939,70,8,2024-03-13,1,Efectivo,350,409.1622840117766,2024-03-13 14:04:50
940,6,8,2024-07-04,3,Tarjeta,350,1104.1577431588046,2024-07-04 23:07:31
941,67,2,2024-07-21,1,Transferencia,30,77.61856769562222,2024-07-21 15:55:20
942,7,2,2024-03-31,3,Tarjeta,30,350.38689561314453,2024-03-31 17:50:26
943,51,3,2024-08-21,3,Tarjeta,50,411.16147793855833,2024-08-21 15:34:51
944,72,1,2024-08-27,3,Tarjeta,100,356.7941695283139,2024-08-27 22:01:41
945,42,2,2024-10-12,2,Efectivo,30,96.32975889460955,2024-10-12 06:05:42
946,64,5,2024-02-04,2,Efectivo,500,1067.2851858603483,2024-02-04 10:45:12
947,15,8,2024-02-01,1,Efectivo,350,438.7289456298594,2024-02-01 18:07:57
948,29,6,2024-01-05,3,Transferencia,1000,3064.8036979698445,2024-01-05 13:47:12
949,33,7,2024-09-26,2,Transferencia,720,1589.5994244729404,2024-09-26 10:33:51
950,94,3,2024-09-06,2,Tarjeta,50,138.2098115303586,2024-09-06 05:41:18
951,27,3,2024-04-26,2,Transferencia,50,232.16481367460858,2024-04-26 06:15:51
952,36,2,2024-01-29,2,Tarjeta,30,144.09211384144606,2024-01-29 13:21:08
953,29,1,2024-09-16,2,Tarjeta,100,362.00451333385604,2024-09-16 09:52:41
954,38,8,2024-09-16,3,Tarjeta,350,1143.0964211828482,2024-09-16 00:48:12
955,57,5,2024-01-06,3,Transferencia,500,1702.5844939352892,2024-01-06 06:46:35
956,97,1,2024-09-01,3,Efectivo,100,393.6342843354889,2024-09-01 05:12:36
957,27,4,2024-07-04,3,Transferencia,100,522.6882764402815,2024-07-04 09:37:31
958,55,4,2024-02-08,1,Tarjeta,100,188.6310231104674,2024-02-08 18:25:33
959,33,6,2024-02-29,3,Tarjeta,1000,3064.236485764225,2024-02-29 20:29:05
960,68,2,2024-06-22,2,Transferencia,30,235.98722394719064,2024-06-22 13:41:46
961,86,2,2024-10-07,3,Tarjeta,30,280.26531869186044,2024-10-07 05:55:46
962,66,2,2024-04-02,1,Tarjeta,30,51.43994417803216,2024-04-02 07:47:04
963,10,6,2024-02-21,2,Transferencia,1000,2096.957533964748,2024-02-21 11:20:18
964,5,4,2024-03-03,3,Transferencia,100,373.4322792409764,2024-03-03 01:39:07
965,74,1,2024-10-07,3,Transferencia,100,519.0939299939738,2024-10-07 20:52:33
966,97,6,2024-03-28,3,Tarjeta,1000,3234.8943962928465,2024-03-28 23:57:20
967,38,6,2024-09-11,2,Tarjeta,1000,2039.0433736491038,2024-09-11 18:43:48
968,13,1,2024-05-29,2,Efectivo,100,311.10517348503595,2024-05-29 08:15:54
969,31,2,2024-05-25,1,Efectivo,30,113.31625504233254,2024-05-25 17:35:55
970,47,5,2024-06-24,2,Transferencia,500,1188.5093474791793,2024-06-24 16:10:41
971,100,1,2024-08-19,2,Efectivo,100,312.43321601351863,2024-08-19 19:09:20
972,88,4,2024-01-07,3,Tarjeta,100,586.5753903750799,2024-01-07 03:43:38
973,52,3,2024-04-19,2,Efectivo,50,216.42401468208539,2024-04-19 15:19:44
974,56,8,2024-01-06,3,Tarjeta,350,1186.4314335419751,2024-01-06 01:20:33
975,15,3,2024-02-27,3,Transferencia,50,409.01484470928176,2024-02-27 20:57:10
976,29,7,2024-02-06,2,Transferencia,720,1548.7368878824561,2024-02-06 11:37:13
977,8,7,2024-07-23,1,Tarjeta,720,772.471225950807,2024-07-23 00:09:25
978,5,6,2024-06-18,1,Efectivo,1000,1054.1281240468845,2024-06-18 11:09:40
979,29,8,2024-05-09,2,Transferencia,350,872.4213003365542,2024-05-09 05:06:42
980,47,3,2024-07-20,1,Transferencia,50,134.8747387519247,2024-07-20 11:54:05
981,68,5,2024-10-08,3,Efectivo,500,1638.9503979588571,2024-10-08 21:04:11
982,76,2,2024-02-08,3,Efectivo,30,209.99096216504176,2024-02-08 03:33:54
983,45,4,2024-05-07,2,Tarjeta,100,308.5470443270433,2024-05-07 18:50:50
984,2,7,2024-08-21,1,Efectivo,720,781.5495258763398,2024-08-21 10:19:40
985,27,5,2024-09-06,1,Efectivo,500,531.4503489565197,2024-09-06 01:04:43
986,95,4,2024-05-22,3,Efectivo,100,544.3678728732094,2024-05-22 20:59:47
987,36,4,2024-01-14,2,Tarjeta,100,307.5668978318361,2024-01-14 03:14:55
988,36,2,2024-08-25,1,Tarjeta,30,70.06409935779637,2024-08-25 06:25:23
989,26,8,2024-02-16,2,Transferencia,350,739.2277787335183,2024-02-16 16:14:41
990,43,6,2024-10-21,1,Tarjeta,1000,1031.4960644363246,2024-10-21 20:23:58
991,27,3,2024-04-07,3,Transferencia,50,436.30591637411555,2024-04-07 04:52:53
992,69,2,2024-10-04,3,Efectivo,30,202.37691544127216,2024-10-04 15:41:34
993,20,5,2024-09-20,2,Transferencia,500,1050.3946720860663,2024-09-20 03:24:48
994,11,6,2024-06-12,3,Transferencia,1000,3154.381653746848,2024-06-12 13:02:58
995,74,5,2024-03-14,1,Efectivo,500,537.6378969024224,2024-03-14 20:07:00
996,38,6,2024-07-16,3,Transferencia,1000,3039.492997573222,2024-07-16 21:08:15
997,6,8,2024-08-08,2,Tarjeta,350,778.1661391102951,2024-08-08 15:11:12
998,72,7,2024-01-13,2,Tarjeta,720,1557.9395523091043,2024-01-13 17:10:21
999,23,5,2024-01-11,2,Tarjeta,500,1119.308226963594,2024-01-11 23:14:21
1000,47,2,2024-09-09,1,Tarjeta,30,72.09030290591998,2024-09-09 19:13:44
1001,90,6,2024-01-08,1,Transferencia,1000,1050.257248062734,2024-01-08 15:13:16
1002,46,6,2024-10-10,1,Transferencia,1000,1096.896612641129,2024-10-10 12:25:06
1003,12,4,2024-02-06,1,Efectivo,100,143.96136295072805,2024-02-06 01:07:03
1004,90,4,2024-04-26,1,Transferencia,100,133.24041319339847,2024-04-26 22:57:16
1005,13,1,2024-03-13,3,Transferencia,100,395.73610189802525,2024-03-13 10:12:15
1006,62,5,2024-03-18,1,Transferencia,500,551.198815143372,2024-03-18 20:15:59
1007,82,4,2024-03-10,1,Efectivo,100,178.35681338452497,2024-03-10 10:53:38
1008,89,1,2024-03-25,3,Tarjeta,100,385.6168097308878,2024-03-25 03:23:33
1009,97,7,2024-07-07,1,Transferencia,720,793.8366514426691,2024-07-07 07:54:20
1010,60,7,2024-10-04,2,Efectivo,720,1463.806968202895,2024-10-04 17:58:00
1011,43,4,2024-02-16,1,Efectivo,100,147.70396801855514,2024-02-16 08:36:57
1012,76,5,2024-08-13,1,Efectivo,500,579.8278558682508,2024-08-13 08:36:30
1013,100,6,2024-10-15,2,Tarjeta,1000,2080.971932039398,2024-10-15 05:25:15
1014,68,3,2024-05-21,2,Transferencia,50,221.4726782601719,2024-05-21 08:19:51
1015,5,8,2024-04-09,2,Efectivo,350,756.896261908664,2024-04-09 02:07:14
1016,37,5,2024-09-05,2,Tarjeta,500,1153.559170402711,2024-09-05 21:23:54
1017,72,8,2024-03-03,1,Efectivo,350,364.70511929418836,2024-03-03 21:14:12
1018,92,2,2024-04-11,2,Efectivo,30,233.45767607759007,2024-04-11 08:09:37
1019,31,7,2024-05-18,2,Efectivo,720,1495.6753495559003,2024-05-18 09:10:01
1020,9,4,2024-08-21,3,Efectivo,100,566.0874685612492,2024-08-21 00:23:11
1021,51,4,2024-07-29,2,Efectivo,100,283.4552634340931,2024-07-29 18:06:46
1022,29,8,2024-05-17,2,Tarjeta,350,850.0830434054076,2024-05-17 11:43:35
1023,78,6,2024-02-06,3,Transferencia,1000,3116.190830402271,2024-02-06 22:08:40
1024,40,8,2024-06-21,3,Transferencia,350,1324.596151233355,2024-06-21 07:31:54
1025,41,2,2024-10-05,1,Transferencia,30,51.39734129665369,2024-10-05 03:18:02
1026,86,6,2024-07-09,3,Transferencia,1000,3078.200343103602,2024-07-09 04:47:53
1027,11,2,2024-05-16,1,Tarjeta,30,84.3727112642922,2024-05-16 12:40:47
1028,23,3,2024-03-11,3,Tarjeta,50,202.12337854029946,2024-03-11 22:57:45
1029,1,7,2024-08-02,3,Tarjeta,720,2242.9146498694754,2024-08-02 18:01:32
1030,46,4,2024-04-02,1,Efectivo,100,194.9389743990813,2024-04-02 11:51:19
1031,21,4,2024-07-28,3,Efectivo,100,593.6522085099296,2024-07-28 00:07:07
1032,90,3,2024-06-01,1,Efectivo,50,93.86333963973797,2024-06-01 18:24:27
1033,36,1,2024-08-26,3,Transferencia,100,579.2872256737626,2024-08-26 00:13:19
1034,54,7,2024-08-07,2,Efectivo,720,1558.0684416212177,2024-08-07 15:27:39
1035,87,6,2024-09-09,3,Transferencia,1000,3102.830465785917,2024-09-09 01:57:05
1036,57,3,2024-08-03,1,Efectivo,50,123.21588489725389,2024-08-03 04:01:21
1037,1,6,2024-08-23,3,Transferencia,1000,3207.903487775212,2024-08-23 07:03:31
1038,63,8,2024-09-27,1,Efectivo,350,449.021278719786,2024-09-27 04:09:21
1039,54,5,2024-08-15,1,Efectivo,500,533.8542558668355,2024-08-15 06:02:47
1040,55,4,2024-04-13,2,Tarjeta,100,340.97071047911237,2024-04-13 14:21:30
1041,40,6,2024-07-10,2,Efectivo,1000,2029.3642759053005,2024-07-10 14:41:10
1042,15,2,2024-09-16,1,Efectivo,30,50.228143482704745,2024-09-16 10:02:15
1043,21,6,2024-08-30,3,Tarjeta,1000,3031.0579612367956,2024-08-30 17:55:14
1044,47,5,2024-06-30,1,Transferencia,500,599.9514612953706,2024-06-30 21:53:18
1045,73,7,2024-04-11,1,Tarjeta,720,802.204632743273,2024-04-11 19:39:25
1046,53,4,2024-07-01,3,Tarjeta,100,542.415213978056,2024-07-01 06:36:12
1047,9,8,2024-02-24,3,Transferencia,350,1217.6260403278086,2024-02-24 05:13:19
1048,74,3,2024-03-06,3,Efectivo,50,261.0181123844688,2024-03-06 06:32:35
1049,52,8,2024-04-17,3,Transferencia,350,1120.8413568049225,2024-04-17 05:22:13
1050,57,5,2024-08-19,1,Efectivo,500,535.6207264961818,2024-08-19 01:11:01
1051,26,4,2024-04-13,1,Efectivo,100,143.83740997362253,2024-04-13 19:10:02
1052,41,6,2024-08-24,2,Transferencia,1000,2156.135817456453,2024-08-24 12:55:53
1053,35,7,2024-06-13,1,Tarjeta,720,778.5695610012838,2024-06-13 00:51:28
1054,63,1,2024-06-26,3,Transferencia,100,350.92057916998033,2024-06-26 12:43:03
1055,25,7,2024-03-28,2,Efectivo,720,1463.2452216126042,2024-03-28 00:18:35
1056,90,1,2024-07-12,3,Transferencia,100,357.629688474197,2024-07-12 19:28:34
1057,75,2,2024-07-09,1,Transferencia,30,76.94488423276414,2024-07-09 18:55:26
1058,38,7,2024-01-04,2,Efectivo,720,1627.9747250688233,2024-01-04 20:15:08
1059,2,4,2024-10-04,3,Tarjeta,100,502.09866992648983,2024-10-04 19:11:49
1060,7,1,2024-02-27,2,Transferencia,100,364.32866197759273,2024-02-27 00:49:38
1061,82,3,2024-10-15,2,Efectivo,50,203.94742701081873,2024-10-15 02:37:02
1062,91,4,2024-10-23,1,Efectivo,100,142.54994748755385,2024-10-23 12:07:06
1063,34,3,2024-09-19,3,Transferencia,50,209.26810063348813,2024-09-19 15:36:14
1064,91,7,2024-07-21,2,Tarjeta,720,1617.667943993517,2024-07-21 10:29:03
1065,17,3,2024-05-07,2,Transferencia,50,260.9688052250225,2024-05-07 19:34:21
1066,43,1,2024-08-02,3,Tarjeta,100,375.3918863513858,2024-08-02 15:53:19
1067,59,4,2024-07-05,2,Tarjeta,100,312.2069014977269,2024-07-05 08:10:30
1068,51,6,2024-05-26,2,Tarjeta,1000,2107.727465425824,2024-05-26 08:00:34
1069,54,5,2024-04-14,2,Tarjeta,500,1132.516479483575,2024-04-14 06:47:15
1070,24,1,2024-09-16,3,Transferencia,100,585.4704613776405,2024-09-16 15:29:57
1071,25,1,2024-06-17,3,Efectivo,100,486.5382892758695,2024-06-17 12:05:54
1072,71,6,2024-03-20,3,Efectivo,1000,3175.858662030227,2024-03-20 15:09:15
1073,52,4,2024-08-10,3,Efectivo,100,343.5871918923593,2024-08-10 23:42:30
1074,70,4,2024-03-20,1,Efectivo,100,115.66167284162215,2024-03-20 04:05:16
1075,88,8,2024-02-25,2,Efectivo,350,753.722422438822,2024-02-25 16:44:21
1076,33,7,2024-06-28,3,Efectivo,720,2198.767108356772,2024-06-28 07:38:48
1077,49,3,2024-10-23,2,Transferencia,50,253.80352120260224,2024-10-23 00:33:15
1078,29,7,2024-02-15,2,Tarjeta,720,1590.1994547189133,2024-02-15 06:13:34
1079,63,6,2024-07-30,1,Efectivo,1000,1022.2450610988478,2024-07-30 03:50:44
1080,22,7,2024-05-02,3,Transferencia,720,2415.741303214726,2024-05-02 10:10:59
1081,26,6,2024-05-30,3,Efectivo,1000,3071.79222940845,2024-05-30 04:18:42
1082,28,4,2024-03-10,2,Efectivo,100,274.2116056595246,2024-03-10 20:33:54
1083,85,3,2024-02-11,3,Tarjeta,50,247.22376277356858,2024-02-11 11:45:22
1084,49,7,2024-04-19,2,Tarjeta,720,1527.0152777431485,2024-04-19 18:47:18
1085,71,1,2024-06-18,2,Tarjeta,100,265.83947786019314,2024-06-18 02:22:04
1086,81,2,2024-07-26,1,Efectivo,30,84.00558337946069,2024-07-26 08:34:06
1087,84,8,2024-09-05,1,Efectivo,350,396.6667093219217,2024-09-05 20:27:23
1088,49,5,2024-10-07,1,Efectivo,500,598.7912541701394,2024-10-07 16:41:36
1089,20,1,2024-03-02,2,Tarjeta,100,230.06674302308062,2024-03-02 23:16:44
1090,86,4,2024-06-01,3,Transferencia,100,368.38897162458494,2024-06-01 13:15:03
1091,92,5,2024-01-12,1,Efectivo,500,514.7543304517742,2024-01-12 06:46:39
1092,63,2,2024-06-16,3,Efectivo,30,288.9771226452415,2024-06-16 20:52:40
1093,61,2,2024-07-01,1,Efectivo,30,44.90583496723476,2024-07-01 13:29:51
1094,49,3,2024-06-03,1,Transferencia,50,135.2795763638511,2024-06-03 05:45:14
1095,71,5,2024-07-05,2,Efectivo,500,1112.148953522747,2024-07-05 09:57:57
1096,1,3,2024-05-02,1,Transferencia,50,107.43068621233803,2024-05-02 23:21:46
1097,96,1,2024-01-14,1,Efectivo,100,160.54350569409746,2024-01-14 21:40:18
1098,13,6,2024-09-13,2,Transferencia,1000,2050.746467135118,2024-09-13 16:25:36
1099,94,6,2024-10-04,3,Efectivo,1000,3083.3763818409116,2024-10-04 09:16:54
1100,87,6,2024-10-02,1,Tarjeta,1000,1038.6935590585704,2024-10-02 21:55:43
1101,51,5,2024-03-31,2,Tarjeta,500,1126.8293548479332,2024-03-31 12:37:48
1102,56,6,2024-05-23,1,Tarjeta,1000,1028.9105998346192,2024-05-23 22:08:22
1103,83,1,2024-06-17,2,Tarjeta,100,240.939710883987,2024-06-17 20:01:48
1104,62,3,2024-09-05,3,Efectivo,50,441.9315593329767,2024-09-05 13:00:35
1105,32,5,2024-04-01,3,Tarjeta,500,1535.9350899985982,2024-04-01 17:35:33
1106,30,3,2024-07-03,2,Transferencia,50,264.48553296048385,2024-07-03 11:47:44
1107,29,5,2024-05-27,2,Tarjeta,500,1161.846326923504,2024-05-27 06:22:03
1108,49,3,2024-06-22,2,Tarjeta,50,173.4985404921173,2024-06-22 17:10:55
1109,45,2,2024-05-30,3,Tarjeta,30,156.6191863219746,2024-05-30 18:44:05
1110,93,3,2024-01-07,1,Efectivo,50,73.10657820348811,2024-01-07 18:46:59
1111,30,6,2024-09-20,3,Tarjeta,1000,3218.3065366540422,2024-09-20 12:49:06
1112,16,2,2024-02-02,2,Transferencia,30,195.70518639551125,2024-02-02 16:40:32
1113,40,3,2024-04-07,2,Tarjeta,50,260.8942213652496,2024-04-07 04:45:40
1114,19,5,2024-05-30,3,Tarjeta,500,1783.1199165477583,2024-05-30 00:44:30
1115,18,5,2024-06-30,2,Tarjeta,500,1144.5469253879864,2024-06-30 10:08:39
1116,1,8,2024-03-12,3,Transferencia,350,1122.0799148688898,2024-03-12 12:21:52
1117,78,5,2024-02-23,2,Tarjeta,500,1063.819671017774,2024-02-23 16:03:31
1118,47,4,2024-04-05,1,Transferencia,100,185.7974357785803,2024-04-05 04:04:51
1119,66,1,2024-08-21,1,Transferencia,100,128.83754682507876,2024-08-21 09:31:02
1120,92,5,2024-08-14,2,Tarjeta,500,1033.0540170518066,2024-08-14 15:14:52
1121,94,2,2024-07-06,3,Transferencia,30,309.8856145914076,2024-07-06 07:06:35
1122,38,8,2024-10-15,1,Efectivo,350,396.2273719941128,2024-10-15 15:53:27
1123,51,5,2024-03-31,3,Tarjeta,500,1778.410814187394,2024-03-31 09:17:20
1124,63,4,2024-03-14,2,Tarjeta,100,337.04591279685906,2024-03-14 02:23:50
1125,4,6,2024-04-07,3,Transferencia,1000,3054.4131240037486,2024-04-07 08:40:50
1126,1,2,2024-03-04,1,Transferencia,30,125.30709105282946,2024-03-04 21:31:58
1127,8,4,2024-02-21,3,Tarjeta,100,399.8104611828664,2024-02-21 20:36:31
1128,29,6,2024-01-13,3,Efectivo,1000,3121.0473724096973,2024-01-13 17:59:51
1129,55,7,2024-03-10,2,Transferencia,720,1532.4068744630376,2024-03-10 23:21:58
1130,3,7,2024-04-10,2,Transferencia,720,1469.2203733527763,2024-04-10 17:42:33
1131,32,2,2024-04-30,2,Efectivo,30,169.37277600150887,2024-04-30 16:48:40
1132,10,3,2024-05-09,1,Efectivo,50,71.0986641967763,2024-05-09 01:06:48
1133,74,1,2024-07-28,1,Tarjeta,100,146.08732940195165,2024-07-28 12:21:04
1134,83,8,2024-05-15,2,Efectivo,350,783.1277618385752,2024-05-15 00:08:16
1135,34,1,2024-05-10,2,Tarjeta,100,359.11121501677064,2024-05-10 06:26:52
1136,97,4,2024-10-04,1,Efectivo,100,182.2853460469458,2024-10-04 05:43:57
1137,87,6,2024-05-25,1,Transferencia,1000,1023.807159415018,2024-05-25 12:33:47
1138,55,1,2024-07-05,1,Tarjeta,100,142.98960686413037,2024-07-05 22:53:33
1139,92,6,2024-08-31,1,Tarjeta,1000,1043.601784492865,2024-08-31 23:09:06
1140,32,6,2024-07-14,2,Tarjeta,1000,2047.2538799084953,2024-07-14 02:44:44
1141,50,4,2024-03-26,1,Efectivo,100,181.86081545460715,2024-03-26 18:57:39
1142,7,4,2024-06-06,2,Transferencia,100,347.3010991003762,2024-06-06 13:50:10
1143,93,4,2024-05-07,3,Tarjeta,100,381.40308230019934,2024-05-07 01:19:21
1144,8,1,2024-09-05,3,Tarjeta,100,429.01491532032577,2024-09-05 20:19:26
1145,65,7,2024-08-17,1,Tarjeta,720,739.5224522370863,2024-08-17 04:32:55
1146,57,4,2024-02-24,3,Tarjeta,100,499.61578121512184,2024-02-24 07:00:18
1147,67,8,2024-01-06,3,Transferencia,350,1112.7704196281272,2024-01-06 08:29:25
1148,88,1,2024-01-17,3,Efectivo,100,596.2022255287277,2024-01-17 09:09:35
1149,87,4,2024-05-16,1,Transferencia,100,180.26138672190763,2024-05-16 07:31:13
1150,59,5,2024-04-13,1,Tarjeta,500,545.1214694625595,2024-04-13 19:22:06
1151,72,6,2024-09-15,3,Transferencia,1000,3186.2122617154255,2024-09-15 00:31:23
1152,54,8,2024-09-27,2,Tarjeta,350,884.0415269189535,2024-09-27 19:00:22
1153,67,4,2024-08-01,3,Efectivo,100,479.60680570687305,2024-08-01 13:47:09
1154,51,2,2024-05-23,1,Efectivo,30,55.704863775815966,2024-05-23 17:49:30
1155,97,6,2024-04-01,1,Efectivo,1000,1044.0833020023044,2024-04-01 20:41:29
1156,92,6,2024-09-28,1,Tarjeta,1000,1085.883037852677,2024-09-28 02:19:41
1157,8,4,2024-07-09,3,Transferencia,100,503.9375143171969,2024-07-09 06:27:18
1158,34,7,2024-09-14,2,Efectivo,720,1577.130389180084,2024-09-14 03:49:55
1159,35,3,2024-01-27,1,Tarjeta,50,138.01393371196403,2024-01-27 17:29:59
1160,96,7,2024-01-28,1,Tarjeta,720,810.4575751716254,2024-01-28 13:51:47
1161,88,4,2024-02-26,3,Transferencia,100,578.3439943804478,2024-02-26 02:40:38
1162,78,6,2024-07-17,2,Efectivo,1000,2037.072854785568,2024-07-17 19:34:27
1163,32,8,2024-05-07,3,Tarjeta,350,1226.9140205300373,2024-05-07 11:50:23
1164,46,2,2024-07-11,1,Transferencia,30,106.64585690964867,2024-07-11 10:41:32
1165,16,8,2024-09-11,2,Efectivo,350,856.2468321228625,2024-09-11 07:20:11
1166,68,8,2024-10-16,2,Transferencia,350,829.2089163546007,2024-10-16 05:42:14
1167,37,6,2024-10-12,1,Transferencia,1000,1025.0108601665306,2024-10-12 08:06:21
1168,54,7,2024-02-09,2,Tarjeta,720,1603.5356997094996,2024-02-09 05:33:16
1169,85,2,2024-08-20,2,Tarjeta,30,209.62004003269024,2024-08-20 20:01:29
1170,14,1,2024-06-11,3,Tarjeta,100,353.25665831823983,2024-06-11 23:13:29
1171,95,5,2024-06-07,1,Transferencia,500,551.7428842206939,2024-06-07 20:11:06
1172,55,6,2024-07-26,1,Tarjeta,1000,1025.6579659569622,2024-07-26 08:10:05
1173,48,4,2024-04-25,1,Transferencia,100,140.37293411416746,2024-04-25 19:48:45
1174,82,1,2024-10-18,1,Transferencia,100,111.62729829851169,2024-10-18 08:02:10
1175,7,5,2024-10-15,1,Tarjeta,500,546.0296881569683,2024-10-15 04:52:09
1176,74,4,2024-07-19,2,Efectivo,100,318.9778458081179,2024-07-19 14:52:26
1177,7,8,2024-06-16,3,Efectivo,350,1247.2873000633135,2024-06-16 02:12:22
1178,33,3,2024-01-23,1,Efectivo,50,119.71413106158391,2024-01-23 02:05:48
1179,23,4,2024-03-20,3,Transferencia,100,555.7986545376642,2024-03-20 05:04:56
1180,85,2,2024-06-10,3,Transferencia,30,178.1749849644471,2024-06-10 14:10:16
1181,19,2,2024-01-20,2,Transferencia,30,101.68672803892423,2024-01-20 00:04:56
1182,19,3,2024-09-20,1,Tarjeta,50,136.6383454708133,2024-09-20 18:52:25
1183,36,1,2024-07-13,2,Transferencia,100,248.190306680677,2024-07-13 16:39:40
1184,29,5,2024-05-04,1,Tarjeta,500,597.7284073202576,2024-05-04 15:46:22
1185,60,4,2024-10-15,2,Tarjeta,100,371.65688129175464,2024-10-15 09:30:29
1186,82,2,2024-03-26,3,Efectivo,30,255.23668359019177,2024-03-26 14:50:44
1187,2,1,2024-04-07,1,Efectivo,100,198.32792824298227,2024-04-07 09:43:56
1188,1,3,2024-04-04,3,Efectivo,50,206.2917168591611,2024-04-04 10:55:22
1189,47,7,2024-08-01,3,Tarjeta,720,2271.827755517277,2024-08-01 07:32:47
1190,69,6,2024-10-11,2,Tarjeta,1000,2134.88039470731,2024-10-11 14:21:07
1191,20,7,2024-10-15,1,Tarjeta,720,761.5006181625861,2024-10-15 23:08:57
1192,11,7,2024-10-08,3,Transferencia,720,2440.6605890348137,2024-10-08 14:17:48
1193,2,2,2024-10-21,2,Tarjeta,30,91.81269587200717,2024-10-21 20:14:54
1194,67,8,2024-04-16,1,Efectivo,350,409.44706488548684,2024-04-16 14:44:44
1195,87,8,2024-07-26,1,Efectivo,350,413.17796406556033,2024-07-26 17:32:18
1196,12,3,2024-03-22,3,Tarjeta,50,356.2365934198505,2024-03-22 06:16:28
1197,20,4,2024-05-03,1,Tarjeta,100,133.0099600998633,2024-05-03 17:28:21
1198,5,8,2024-09-11,3,Efectivo,350,1178.4329354303634,2024-09-11 04:54:31
1199,37,7,2024-01-05,1,Tarjeta,720,805.931247669848,2024-01-05 23:03:58
1200,38,8,2024-03-24,2,Efectivo,350,755.0896984146287,2024-03-24 08:47:25
1201,94,7,2024-04-12,3,Transferencia,720,2413.2543187368074,2024-04-12 02:07:17
1202,9,5,2024-01-18,3,Efectivo,500,1681.9169641837402,2024-01-18 00:11:00
1203,98,2,2024-09-24,1,Transferencia,30,108.59687600746739,2024-09-24 01:55:22
1204,53,2,2024-05-02,1,Tarjeta,30,104.22466296371243,2024-05-02 12:25:21
1205,44,4,2024-06-30,3,Tarjeta,100,386.0281037539174,2024-06-30 15:54:16
1206,99,8,2024-05-21,1,Transferencia,350,411.19314627904856,2024-05-21 19:18:26
1207,86,8,2024-04-13,2,Tarjeta,350,876.1901675049166,2024-04-13 19:09:03
1208,24,6,2024-10-14,1,Transferencia,1000,1048.8904613121736,2024-10-14 07:44:03
1209,81,1,2024-01-24,2,Tarjeta,100,393.986338640197,2024-01-24 02:30:46
1210,74,5,2024-02-20,2,Efectivo,500,1101.3987180183092,2024-02-20 17:46:25
1211,30,2,2024-10-01,2,Tarjeta,30,105.70141460021924,2024-10-01 22:14:43
1212,59,5,2024-08-22,2,Efectivo,500,1090.098242413981,2024-08-22 08:25:46
1213,87,2,2024-02-19,2,Efectivo,30,251.3064331502967,2024-02-19 14:52:06
1214,96,5,2024-04-19,1,Transferencia,500,538.7748764405869,2024-04-19 20:19:03
1215,81,3,2024-01-08,2,Tarjeta,50,276.25766877607134,2024-01-08 10:13:07
1216,81,7,2024-01-16,1,Transferencia,720,809.31256135137,2024-01-16 09:19:43
1217,14,2,2024-04-04,2,Tarjeta,30,143.033574379753,2024-04-04 03:29:23
1218,9,5,2024-04-05,3,Efectivo,500,1552.4795676736708,2024-04-05 12:47:40
1219,40,8,2024-04-02,2,Efectivo,350,850.4204236485873,2024-04-02 09:21:30
1220,66,1,2024-07-20,3,Tarjeta,100,414.1083207337762,2024-07-20 04:08:45
1221,25,3,2024-03-19,2,Tarjeta,50,260.926250566363,2024-03-19 23:06:24
1222,73,3,2024-04-25,2,Transferencia,50,199.67787268687795,2024-04-25 05:35:08
1223,22,1,2024-02-01,2,Tarjeta,100,307.3480136216719,2024-02-01 21:15:15
1224,4,5,2024-10-16,3,Tarjeta,500,1740.035539822105,2024-10-16 18:57:38
1225,26,8,2024-03-30,3,Tarjeta,350,1183.2380993866395,2024-03-30 01:29:15
1226,58,4,2024-03-27,2,Transferencia,100,299.76292215812464,2024-03-27 12:47:49
1227,29,1,2024-01-19,1,Tarjeta,100,143.857142189266,2024-01-19 15:07:51
1228,98,5,2024-09-24,2,Efectivo,500,1086.1212927499105,2024-09-24 09:05:05
1229,87,1,2024-03-02,3,Transferencia,100,472.00557576339406,2024-03-02 12:11:49
1230,37,1,2024-08-15,2,Transferencia,100,365.5839000102071,2024-08-15 14:55:39
1231,75,2,2024-05-19,3,Efectivo,30,217.67744421909276,2024-05-19 21:20:20
1232,70,5,2024-05-30,3,Efectivo,500,1671.5487745451887,2024-05-30 06:27:21
1233,18,4,2024-05-28,3,Efectivo,100,511.0963778695022,2024-05-28 07:36:54
1234,85,7,2024-05-13,2,Tarjeta,720,1508.499100334658,2024-05-13 14:06:58
1235,42,2,2024-01-20,3,Efectivo,30,194.931157323646,2024-01-20 05:48:15
1236,100,1,2024-10-11,3,Tarjeta,100,582.0215442963329,2024-10-11 17:20:09
1237,41,7,2024-04-08,2,Transferencia,720,1590.236223199596,2024-04-08 15:22:04
1238,38,6,2024-08-03,3,Transferencia,1000,3185.840402580293,2024-08-03 18:35:20
1239,34,7,2024-09-24,2,Efectivo,720,1576.5896097957102,2024-09-24 14:52:35
1240,17,1,2024-02-01,3,Tarjeta,100,337.910849637923,2024-02-01 18:10:53
1241,37,1,2024-04-05,1,Efectivo,100,165.62926690055272,2024-04-05 06:18:09
1242,25,8,2024-07-12,1,Efectivo,350,405.85579859017815,2024-07-12 17:52:36
